"StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","UserLanguage","consent","trump_job_approval","political_interest","attention_check","race","hispanic","age","education","income","gender","gender_4_TEXT","religion","attendance","pid_1","pid_dem","pid_rep","pid_indep","media_diet_1","media_diet_2","media_diet_3","media_diet_4","media_diet_5","media_diet_6","media_diet_7","media_diet_8","media_diet_9","media_diet_10","media_diet_11","media_diet_12","media_diet_13","media_diet_14","media_confidence","media_factchecks","pk_1","pk_2","pk_3","pk_timer_First Click","pk_timer_Last Click","pk_timer_Page Submit","pk_timer_Click Count","outcome questions_1","outcome questions_2","outcome questions_3","fc_1_belief","fc_1_misinfo_timer_First Click","fc_1_misinfo_timer_Last Click","fc_1_misinfo_timer_Page Submit","fc_1_misinfo_timer_Click Count","fc_1_factcheck_time1_First Click","fc_1_factcheck_time1_Last Click","fc_1_factcheck_time1_Page Submit","fc_1_factcheck_time1_Click Count","fc_1_factcheck_time2_First Click","fc_1_factcheck_time2_Last Click","fc_1_factcheck_time2_Page Submit","fc_1_factcheck_time2_Click Count","fc_2_belief","fc_2_misinfo_timer_First Click","fc_2_misinfo_timer_Last Click","fc_2_misinfo_timer_Page Submit","fc_2_misinfo_timer_Click Count","fc_2_factcheck_time1_First Click","fc_2_factcheck_time1_Last Click","fc_2_factcheck_time1_Page Submit","fc_2_factcheck_time1_Click Count","fc_2_factcheck_time2_First Click","fc_2_factcheck_time2_Last Click","fc_2_factcheck_time2_Page Submit","fc_2_factcheck_time2_Click Count","fc_3_belief","fc_3_misinfo_timer_First Click","fc_3_misinfo_timer_Last Click","fc_3_misinfo_timer_Page Submit","fc_3_misinfo_timer_Click Count","fc_3_factcheck_time1_First Click","fc_3_factcheck_time1_Last Click","fc_3_factcheck_time1_Page Submit","fc_3_factcheck_time1_Click Count","fc_3_factcheck_time2_First Click","fc_3_factcheck_time2_Last Click","fc_3_factcheck_time2_Page Submit","fc_3_factcheck_time2_Click Count","thermometer_1","thermometer_2","thermometer_3","thermometer_5","thermometer_6","thermometer_7","therm_timers_First Click","therm_timers_Last Click","therm_timers_Page Submit","therm_timers_Click Count","Q62","comments","Q_TotalDuration","Z_fc_1","Z_fc_2","Z_fc_3"
"2023-10-18 09:16:06","2023-10-18 09:28:51","100","764","True","2023-10-18 09:28:52","EN","Yes","Somewhat disapprove","Extremely interested","Extremely interested,Very interested","White or Caucasian","No","1983","Bachelor's degree in college (4-year)","$90,000-$119,999","Man",NA,"Roman Catholic","Once or twice a month","Democrat","Strong Democrat",NA,NA,"Every day","Every day","Every day","Several times","Several times","Several times","Every day","Several times","Several times","Several times","Once","Once","Once","Once","A fair amount","Frequently","Six years","Twice","Rishi Sunak","7.387","39.656","45.648","5","Agree","Agree","Neither disagree nor agree","Not at all accurate",NA,NA,NA,NA,"0","0","77.867","0","0","0","85.633","0","Not very accurate","0","0","44.4","0",NA,NA,NA,NA,NA,NA,NA,NA,"Not very accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","40","51","44","65","61","13.208","28.637","30.045","8","One critical priority is to continue efforts to combat the COVID-19 pandemic, ensuring widespread vaccination, improving healthcare infrastructure, and pandemic preparedness to safeguard public health.
 Many Americans would like to see leaders focus on revitalizing the economy, supporting job creation, and addressing income inequality through policies that help those most affected by the economic impact of the pandemic.
Tackling climate change and advancing environmental sustainability is another top concern, with calls for policies to reduce greenhouse gas emissions, promote clean energy, and protect natural resources for future generations.","excellent survey","764","factcheck","misinformation","control"
"2023-10-18 09:11:55","2023-10-18 09:28:53","100","1018","True","2023-10-18 09:28:54","EN","Yes","Somewhat disapprove","Somewhat interested","Extremely interested,Very interested","White or Caucasian","No","2000","Some college but no degree","$30,000-$59,999","Woman",NA,"Protestant","Never","Democrat","Not very strong Democrat",NA,NA,"Never","Never","Once","Never","Every day","Never","Never","Never","Never","Never","Never","Never","Once","Never","None at all","Sometimes","Six years","Twice","Boris Johnson","113.865","120.183","120.806","5","Disagree","Disagree","Disagree","Not very accurate",NA,NA,NA,NA,"79.47","79.82","80.04","2","76.152","76.152","76.591","1","Somewhat accurate","281.13","281.13","281.467","1",NA,NA,NA,NA,NA,NA,NA,NA,"Not very accurate",NA,NA,NA,NA,"0","0","30.235","0","0","0","40.581","0","75","51","20","51","38","79","24.441","49.728","50.614","8","Making an equal or more equal income. Getting rid of republicans in office. Slowing climate change",NA,"1018","factcheck","misinformation","factcheck"
"2023-10-18 09:09:55","2023-10-18 09:28:54","100","1139","True","2023-10-18 09:28:55","EN","Yes","Somewhat disapprove","Somewhat interested","Extremely interested,Very interested","White or Caucasian","No","1974","Associate degree in college (2-year)","$30,000-$59,999","Woman",NA,"Protestant","Never","Republican",NA,"Not very strong Republican",NA,"Several times","Never","Once","Several times","Once","Never","Never","Several times","Never","Never","Never","Never","Once","Never","Not very much","Sometimes","Six years","Twice","Margaret Thatcher","10.452","26.166","29.303","3","Disagree","Disagree","Neither disagree nor agree","Not very accurate",NA,NA,NA,NA,"11.09","11.09","74.809","1","0","0","81.351","0","Not very accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not very accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","51","51","51","55","52","5.085","12.734","14.255","6","I would love for crime to get under control and provide harsher penalties for weapon crimes. I also think we need health insurance coverage for all because people are suffering from mental illness who need help but cannot afford insurance. The third priorities is secure voting because most countries are secure in voting because they have to show an ID.",NA,"1139","factcheck","control","control"
"2023-10-18 09:15:51","2023-10-18 09:28:54","100","782","True","2023-10-18 09:28:55","EN","Yes","Somewhat approve","Very interested","Extremely interested,Very interested","White or Caucasian","No","1958","Bachelor's degree in college (4-year)","$90,000-$119,999","Woman",NA,"Atheist","Never","Democrat","Strong Democrat",NA,NA,"Never","Every day","Several times","Once","Never","Never","Never","Never","Never","Never","Never","Several times","Several times","Never","A great deal","Sometimes","Six years","Twice","Rishi Sunak","8.622","21.797","23.004","8","Disagree strongly","Disagree strongly","Disagree strongly","Not at all accurate","0","0","73.952","0",NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","6.685","30.133","39.826","5",NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","0","0","28.819","0",NA,NA,NA,NA,NA,NA,NA,NA,"50","50","0","51","100","100","8.746","43.124","44.068","15","There are so many things they should be doing- but what will they do instead? infighting, budget battles to the brink, waste taxpayers money/time. they should pass a budget every g d year without all the nonsense, they should work together to make our country more resilient, they should pass legislation that makes our immigration process easier, they should reign in the oil companies and actually do something about climate change. They should make abortion legal in all 50 states. they should make marijuana legal in the US. They will sit on their a....s and get fatter",NA,"782","misinformation","misinformation","misinformation"
"2023-10-18 09:20:16","2023-10-18 09:28:57","100","521","True","2023-10-18 09:28:58","EN","Yes","Somewhat approve","Somewhat interested","Extremely interested,Very interested","White or Caucasian","No","1991","Some college but no degree","$30,000-$59,999","Woman",NA,"Atheist","Never","Democrat","Strong Democrat",NA,NA,"Several times","Never","Several times","Once","Several times","Never","Never","Never","Several times","Several times","Never","Several times","Every day","Several times","A fair amount","Sometimes","Six years","Twice","Rishi Sunak","14.655","28.285","29.749","3","Disagree strongly","Disagree strongly","Disagree strongly","Not at all accurate","0","0","75.328","0",NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","0","0","28.797","0",NA,NA,NA,NA,NA,NA,NA,NA,"0","51","0","51","51","100","9.052","18.102","21.652","6","I would like to see them make abortions legal and leave that subject alone for good! I would like them to focus on helping those who are poor in this country with free healthcare for all, better welfare, and better wages. I would like for them to legalize marijuana on a federal level.","Well put together study, thank you!","521","misinformation","control","misinformation"
"2023-10-18 09:21:44","2023-10-18 09:29:02","100","437","True","2023-10-18 09:29:02","EN","Yes","Strongly disapprove","Very interested","Extremely interested,Very interested","White or Caucasian","No","1985","Master's degree","$250,000 and above","Man",NA,"Roman Catholic","Seldom","Something else",NA,NA,"Closer to the Republican Party","Never","Never","Several times","Once","Never","Once","Every day","Never","Never","Never","Never","Never","Several times","Never","Not very much","Frequently","Six years","Twice","Rishi Sunak","1.107","22.542","24.047","15","Neither disagree nor agree","Neither disagree nor agree","Disagree","Not very accurate","4.799","57.73","71.182","3",NA,NA,NA,NA,NA,NA,NA,NA,"Not very accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not very accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","50",NA,"10","10","25","1.293","31.763","32.358","16","Energy independence from middle eastern oil through more access for US energy companies to drill for oil. 

Reduce the deficit and cut spending.

Get the US out of foreign entanglements and sending US money overseas. I would also like to see a harder line on illegal immigration and mass deportations while making the path to legal citizenship easier.",NA,"437","misinformation","control","control"
"2023-10-18 09:12:43","2023-10-18 09:29:02","100","978","True","2023-10-18 09:29:03","EN","Yes","Somewhat approve","Somewhat interested","Extremely interested,Very interested","White or Caucasian","No","1990","Some college but no degree","$60,000-$89,999","Woman",NA,"Something else","Once a week","Democrat","Strong Democrat",NA,NA,"Several times","Never","Every day","Once","Several times","Never","Never","Never","Once","Once","Never","Several times","Several times","Every day","A fair amount","Sometimes","Two years","Twice","Boris Johnson","18.331","26.058","27.457","3","Disagree strongly","Disagree strongly","Disagree","Not at all accurate","0","0","84.073","0",NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","50","0","50","81","100","11.222","46.311","60.071","11","I'd like there to be further laws passed protecting reproductive freedom. I'd like a ban on all guns outside of what was available when the constitution was signed. Reduce corporations' impact on the environment/global warming.",NA,"978","misinformation","control","control"
"2023-10-18 09:21:01","2023-10-18 09:29:04","100","482","True","2023-10-18 09:29:05","EN","Yes","Strongly disapprove","Somewhat interested","Extremely interested,Very interested","White or Caucasian","No","1968","Bachelor's degree in college (4-year)","$30,000-$59,999","Man",NA,"Protestant","Never","Independent",NA,NA,"Closer to the Republican Party","Never","Never","Once","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Several times","None at all","Sometimes","Six years","Twice","Rishi Sunak","5.239","23.941","25.445","5","Disagree","Disagree","Disagree","Not very accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not very accurate","17.623","49.35","54.216","18",NA,NA,NA,NA,NA,NA,NA,NA,"Not very accurate",NA,NA,NA,NA,"0","0","29.415","0","63.803","63.803","66.25","1",NA,NA,NA,"22","22","46","17.174","23.654","24.96","7","curb spending, cut taxes, ensure economic growth, curb inflation",NA,"482","control","misinformation","factcheck"
"2023-10-18 09:24:58","2023-10-18 09:29:04","100","246","True","2023-10-18 09:29:05","EN","Yes","Somewhat approve","Not very interested","Extremely interested,Very interested","Prefer not to say","No","1984",NA,NA,"Woman",NA,"Nothing in particular",NA,"Independent",NA,NA,"Closer to the Democratic Party","Several times","Once","Once","Several times","Never","Never","Never","Never","Never","Never","Never","Never","Once","Never","A fair amount","Sometimes","Six years","Twice","Rishi Sunak","17.111","47.54","47.9","4","Disagree","Disagree","Disagree","Not very accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","17","16","17","51","51","14.736","22.557","23.831","6",NA,NA,"246","control","control","control"
"2023-10-18 09:14:18","2023-10-18 09:29:04","100","885","True","2023-10-18 09:29:05","EN","Yes","Strongly disapprove","Extremely interested","Extremely interested,Very interested","White or Caucasian","No","1985","Associate degree in college (2-year)","$60,000-$89,999","Man",NA,"Roman Catholic","A few times a year","Republican",NA,"Strong Republican",NA,"Once","Once","Several times","Every day","Never","Never","Never","Every day","Never","Never","Once","Never","Several times","Never","Not very much","Frequently","Two years","Twice","Rishi Sunak","78.245","125.02","127.667","4","Neither disagree nor agree","Disagree strongly","Strongly agree","Not very accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","0","0","132.043","0",NA,NA,NA,NA,NA,NA,NA,NA,"Very accurate",NA,NA,NA,NA,"0","0","32.34","0","53.708","53.708","81.336","1","47","59","60","49","55","10","26.103","45.629","50.804","8","The top issues that need to be addressed are inflation, foreign affairs, and tax rates. I believe that these issues above all else are causing things to get much worse in this country. The other issue that needs to be strongly addressed is the over-importance that has been placed on race in this country.","Nothing at this time.","885","control","misinformation","factcheck"
"2023-10-18 09:07:03","2023-10-18 09:29:07","100","1323","True","2023-10-18 09:29:08","EN","Yes","Somewhat approve","Somewhat interested","Extremely interested,Very interested","Black or African American","No","1986","Bachelor's degree in college (4-year)","$60,000-$89,999","Woman",NA,"Protestant","Once or twice a month","Democrat","Not very strong Democrat",NA,NA,"Once","Several times","Never","Several times","Never","Never","Never","Never","Never","Several times","Never","Never","Once","Never","A fair amount","Never","Eight years","Twice","Richard Branson","18.596","33.475","36.501","7","Neither disagree nor agree","Disagree","Neither disagree nor agree","Very accurate","0","0","72.492","0",NA,NA,NA,NA,NA,NA,NA,NA,"Not very accurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not very accurate",NA,NA,NA,NA,"14.229","14.229","29.813","1","10.748","294.126","318.17","29",NA,NA,"67","50",NA,"94","22.458","54.644","55.488","7","I would like them to put a plan in place about protecting women and girls rights anout their body. No limitations. If in a case of pregnancy and a female can't afford, get support (fear,abandonment,homeless,trafficked ,etc) she should have the right to get help on her next steps according to her needs amd wants. Adoption out should be her choice not a choice forced upon her to keep a child. Pregnancy can be hard and have life long side affect to an adult female body. Imagine a tiny girl suffering for the rest of her childhood due to having to carry&birth a child from her little body.",NA,"1323","misinformation","control","factcheck"
"2023-10-18 09:15:25","2023-10-18 09:29:13","100","828","True","2023-10-18 09:29:14","EN","Yes","Strongly approve","Extremely interested","Extremely interested,Very interested","White or Caucasian","No","1952","Some college but no degree","$30,000-$59,999","Woman",NA,"Protestant","Never","Democrat","Strong Democrat",NA,NA,"Never","Never","Several times","Never","Never","Never","Never","Never","Never","Every day","Never","Never","Never","Never","A fair amount","Frequently","Six years","Twice","David Cameron","12.023","20.415","22.01","3","Disagree","Disagree strongly","Disagree strongly","Not at all accurate",NA,NA,NA,NA,"0","0","73.083","0","0","0","125.579","0","Not at all accurate","0","0","66.849","0",NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","0","0","35.109","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"100","100","6.7","26.292","32.273","3","Well, at the moment, it would be to elect a speaker of the house. But as a general rule, I would like to see the American leaders use some of Bernie Sanders ideas to fight income inequality. I would like to see leaders make sure that Donald Trump is shown to be the traitor he is and I would like to see rules sent in place that do not allow for districts to be arranged in a way that favors one party or another.","Very well set up study.","828","factcheck","misinformation","misinformation"
"2023-10-18 09:20:55","2023-10-18 09:29:14","100","499","True","2023-10-18 09:29:15","EN","Yes","Strongly approve","Somewhat interested","Extremely interested,Very interested","White or Caucasian","Yes","1983","Bachelor's degree in college (4-year)","$60,000-$89,999","Woman",NA,"Roman Catholic","Once a week","Democrat","Strong Democrat",NA,NA,"Several times","Never","Several times","Several times","Never","Never","Several times","Never","Never","Never","Never","Never","Never","Several times","A fair amount","Sometimes","Six years","Twice","Rishi Sunak","8.258","24.824","26.334","6","Disagree strongly","Disagree strongly","Disagree strongly","Somewhat accurate","0","0","70.491","0",NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate",NA,NA,NA,NA,"30.885","30.885","50.265","1","24.881","39.935","44.662","2","Not at all accurate","0","0","26.529","0",NA,NA,NA,NA,NA,NA,NA,NA,"50","50","50","50","50","100","4.88","18.446","19.219","9","Get inflation under control - prices are ridiculous.
Allow women to choose what happens to their own bodies - what a concept.
Get guns under control, too many senseless shootings.",NA,"499","misinformation","factcheck","misinformation"
